FID,STAID,STANAME,ST,HUC,CLASS,FLOW,STAGE,TIME,TIME_UTC,URL,DATUM,COUNT,PERCENTILE,FLOODSTAGE,POINT_X,POINT_Y
9607,12413860,COEUR D ALENE RIVER NR HARRISON ID,id,17010303,0,4590,24.88,2019-05-10 07:20:00,2019-05-10 14:20:00,https://waterdata.usgs.gov/id/nwis/uv?site_no=12413860,NAD83,13,31.71,0,-116.7330556,47.4786111
9608,12413875,"ST JOE RIVER AT RED IVES RANGER STATION, ID",id,17010304,0,0,1.98,2019-04-07 10:00:00,2019-04-07 17:00:00,https://waterdata.usgs.gov/id/nwis/uv?site_no=12413875,NAD83,20,4.76,0,-115.3533333,47.05638889
9609,12414500,"ST JOE RIVER AT CALDER, ID",id,17010304,5,6310,9.33,2019-05-10 07:30:00,2019-05-10 14:30:00,https://waterdata.usgs.gov/id/nwis/uv?site_no=12414500,NAD83,99,40.65,13,-116.1888889,47.2744444
9610,12414900,"ST MARIES RIVER NR SANTA, ID",id,17010304,5,401,5.26,2019-05-10 07:15:00,2019-05-10 14:15:00,https://waterdata.usgs.gov/id/nwis/uv?site_no=12414900,NAD83,52,30.25,0,-116.4933333,47.1761111
9611,12415070,"ST JOE RIVER AT SAINT MARIES, ID",id,17010304,0,0,29.02,2019-05-10 07:30:00,2019-05-10 14:30:00,https://waterdata.usgs.gov/id/nwis/uv?site_no=12415070,NAD83,0,0,32.5,-116.5547222,47.3169444
9612,12415135,ST JOE RIVER AT RAMSDELL NR ST MARIES ID,id,17010304,0,6990,28.66,2019-05-10 07:45:00,2019-05-10 14:45:00,https://waterdata.usgs.gov/id/nwis/uv?site_no=12415135,NAD83,8,34.81,0,-116.6755556,47.3522222
9613,12415500,COEUR D ALENE LAKE AT COEUR D ALENE ID,id,17010303,0,0,27.6,2019-05-10 07:30:00,2019-05-10 14:30:00,https://waterdata.usgs.gov/id/nwis/uv?site_no=12415500,NAD83,0,0,33,-116.7705556,47.6661111
9614,12417650,SPOKANE RIVER BLW BLACKWELL NR COEUR D ALENE ID,id,17010305,0,11800,27.73,2019-05-10 07:06:00,2019-05-10 14:06:00,https://waterdata.usgs.gov/id/nwis/uv?site_no=12417650,NAD83,3,53.09,0,-116.8152778,47.6947222
9615,12419000,SPOKANE RIVER NR POST FALLS ID,id,17010305,4,11600,13.95,2019-05-10 07:30:00,2019-05-10 14:30:00,https://waterdata.usgs.gov/id/nwis/uv?site_no=12419000,NAD83,104,22.14,0,-116.9777778,47.70305556
9616,12422000,"SPOKANE RIVER BELOW GREEN ST AT SPOKANE, WA",wa,17010305,0,11100,11.3,2019-05-10 07:00:00,2019-05-10 14:00:00,https://waterdata.usgs.gov/wa/nwis/uv?site_no=12422000,NAD83,4,20,0,-117.3646571,47.67905905
9617,12422500,"SPOKANE RIVER AT SPOKANE, WA",wa,17010306,4,11700,22.38,2019-05-10 07:45:00,2019-05-10 14:45:00,https://waterdata.usgs.gov/wa/nwis/uv?site_no=12422500,NAD83,127,20,27,-117.4491029,47.6593354
9618,12422990,"HANGMAN CREEK AT STATE LINE ROAD NEAR TEKOA, WA",wa,17010306,0,12.5,10.11,2019-05-10 07:30:00,2019-05-10 14:30:00,https://waterdata.usgs.gov/wa/nwis/uv?site_no=12422990,NAD83,10,22.62,0,-117.0407304,47.2026758
9619,12424000,"HANGMAN CREEK AT SPOKANE, WA",wa,17010306,5,127,2.02,2019-05-10 07:45:00,2019-05-10 14:45:00,https://waterdata.usgs.gov/wa/nwis/uv?site_no=12424000,NAD83,70,43.3,11,-117.449658,47.6526688
9620,12426000,"SPOKANE RIVER BELOW NINE MILE DAM AT SPOKANE, WA",wa,17010307,0,12400,10.58,2019-05-10 07:15:00,2019-05-10 14:15:00,https://waterdata.usgs.gov/wa/nwis/uv?site_no=12426000,NAD83,4,20,0,-117.5455016,47.78044505
9621,12427000,"LITTLE SPOKANE RIVER AT ELK, WA",wa,17010308,4,58.5,12.33,2019-05-10 07:15:00,2019-05-10 14:15:00,https://waterdata.usgs.gov/wa/nwis/uv?site_no=12427000,NAD83,32,23.73,0,-117.2729919,48.0221196
9622,12431000,"LITTLE SPOKANE RIVER AT DARTFORD, WA",wa,17010308,5,337,3.31,2019-05-10 07:45:00,2019-05-10 14:45:00,https://waterdata.usgs.gov/wa/nwis/uv?site_no=12431000,NAD83,75,34.27,6.5,-117.4043856,47.78461388
9623,12431500,"LITTLE SPOKANE RIVER NEAR DARTFORD, WA",wa,17010308,0,601,6.05,2019-05-10 07:15:00,2019-05-10 14:15:00,https://waterdata.usgs.gov/wa/nwis/uv?site_no=12431500,NAD83,24,33.39,0,-117.4963338,47.78100099
9624,12433200,"CHAMOKANE CREEK BELOW FALLS NEAR LONG LAKE, WA",wa,17010307,5,50.2,7.37,2019-05-10 07:30:00,2019-05-10 14:30:00,https://waterdata.usgs.gov/wa/nwis/uv?site_no=12433200,NAD83,41,52.93,0,-117.858294,47.8632201
9625,12434590,"SANPOIL RIVER ABOVE JACK CREEK AT KELLER, WA",wa,17020004,0,296,3.38,2019-05-10 07:45:00,2019-05-10 14:45:00,https://waterdata.usgs.gov/wa/nwis/uv?site_no=12434590,NAD83,11,14.21,0,-118.6914018,48.08432459
9626,12436000,"FRANKLIN ROOSEVELT LAKE AT GRAND COULEE DAM, WA",wa,17020005,0,0,1277.59,2019-02-07 12:00:00,2019-02-07 20:00:00,https://waterdata.usgs.gov/wa/nwis/uv?site_no=12436000,NAD83,0,0,0,-118.9850212,47.95543006
9627,12438900,"NINEMILE CREEK NEAR OROVILLE, WA",wa,17020006,0,0.5,7.09,2017-05-17 00:50:00,2017-09-30 09:46:00,https://waterdata.usgs.gov/wa/nwis/uv?site_no=12438900,NAD83,11,15,0,-119.4056188,48.9698886
9628,12438905,"NINEMILE CREEK AT EASTLAKE RD NEAR OROVILLE, WA",wa,17020006,0,1.98,5.86,2019-05-10 07:45:00,2019-05-10 14:45:00,https://waterdata.usgs.gov/wa/nwis/uv?site_no=12438905,NAD83,0,0,0,-119.4185194,48.9703694
9629,12439000,"OSOYOOS LAKE NEAR OROVILLE, WA",wa,17020006,0,0,911.39,2019-05-10 07:45:00,2019-05-10 14:45:00,https://waterdata.usgs.gov/wa/nwis/uv?site_no=12439000,NAD83,0,0,0,-119.4395108,48.9565513
9630,12439500,"OKANOGAN RIVER AT OROVILLE, WA",wa,17020006,4,424,6.58,2019-05-10 07:00:00,2019-05-10 14:00:00,https://waterdata.usgs.gov/wa/nwis/uv?site_no=12439500,NAD83,75,19.79,0,-119.4203419,48.9307184
9631,12442500,"SIMILKAMEEN RIVER NEAR NIGHTHAWK, WA",wa,17020007,5,5540,7.07,2019-05-10 07:30:00,2019-05-10 14:30:00,https://waterdata.usgs.gov/wa/nwis/uv?site_no=12442500,NAD83,89,51.81,14,-119.6184098,48.98460109
9632,12444290,"ANTOINE CREEK AT US HWY 97 NEAR ELLISFORDE, WA",wa,17020006,0,3.17,1.82,2019-05-10 07:00:00,2019-05-10 14:00:00,https://waterdata.usgs.gov/wa/nwis/uv?site_no=12444290,NAD83,4,28.31,0,-119.4092274,48.7593207
9633,12444550,"BONAPARTE CREEK AT TONASKET, WA",wa,17020006,0,3.42,1.33,2019-05-10 05:30:00,2019-05-10 12:30:00,https://waterdata.usgs.gov/wa/nwis/uv?site_no=12444550,NAD83,2,33.33,0,-119.4428372,48.70126396
9634,12445000,"OKANOGAN RIVER NEAR TONASKET, WA",wa,17020006,5,5200,9,2019-05-10 07:15:00,2019-05-10 14:15:00,https://waterdata.usgs.gov/wa/nwis/uv?site_no=12445000,NAD83,89,42.37,15,-119.4617229,48.632375
9635,12445500,"JOHNSON CREEK NEAR RIVERSIDE, WA",wa,17020006,0,6.55,1.88,2019-05-10 07:00:00,2019-05-10 14:00:00,https://waterdata.usgs.gov/wa/nwis/uv?site_no=12445500,NAD83,4,51.4,0,-119.5261623,48.49709709
9636,12445900,"OMAK CREEK NEAR OMAK, WA",wa,17020006,0,23.5,1.42,2019-05-10 07:00:00,2019-05-10 14:00:00,https://waterdata.usgs.gov/wa/nwis/uv?site_no=12445900,NAD83,8,41.08,0,-119.4450465,48.36709697
9637,12446150,"NORTH FORK SALMON CREEK NEAR CONCONULLY, WA",wa,17020006,0,42.1,5.1,2019-05-10 07:15:00,2019-05-10 14:15:00,https://waterdata.usgs.gov/wa/nwis/uv?site_no=12446150,NAD83,5,16.67,0,-119.7739588,48.5962595
9638,12446400,"WEST FORK SALMON CREEK NEAR CONCONULLY, WA",wa,17020006,0,26.2,8.17,2019-05-10 07:30:00,2019-05-10 14:30:00,https://waterdata.usgs.gov/wa/nwis/uv?site_no=12446400,NAD83,5,16.67,0,-119.7642339,48.5409819
9639,12446995,"SALMON CREEK ABOVE DIVERSION NEAR OKANOGAN, WA",wa,17020006,0,65.4,1.34,2019-05-10 07:00:00,2019-05-10 14:00:00,https://waterdata.usgs.gov/wa/nwis/uv?site_no=12446995,NAD83,5,29.7,0,-119.6217229,48.40515066
9640,12447200,"OKANOGAN RIVER AT MALOTT, WA",wa,17020006,5,5350,6.38,2019-05-10 07:45:00,2019-05-10 14:45:00,https://waterdata.usgs.gov/wa/nwis/uv?site_no=12447200,NAD83,52,39.2,0,-119.7045047,48.2812606
9641,12447285,"LOUP LOUP CREEK AT MALOTT, WA",wa,17020006,0,4.34,3.84,2019-05-10 07:00:00,2019-05-10 14:00:00,https://waterdata.usgs.gov/wa/nwis/uv?site_no=12447285,NAD83,5,16.67,0,-119.7083938,48.283205
9642,12447383,"METHOW RIVER ABOVE GOAT CREEK NEAR MAZAMA, WA",wa,17020008,0,2650,16.79,2019-05-10 07:30:00,2019-05-10 14:30:00,https://waterdata.usgs.gov/wa/nwis/uv?site_no=12447383,NAD83,26,77.55,0,-120.385861,48.57425
9643,12447390,"ANDREWS CREEK NEAR MAZAMA, WA",wa,17020008,6,150,2.01,2019-05-10 07:45:00,2019-05-10 14:45:00,https://waterdata.usgs.gov/wa/nwis/uv?site_no=12447390,NAD83,49,75.87,0,-120.1459245,48.8229245
9644,12448000,"CHEWUCH RIVER AT WINTHROP, WA",wa,17020008,0,1410,5.55,2019-05-10 07:30:00,2019-05-10 14:30:00,https://waterdata.usgs.gov/wa/nwis/uv?site_no=12448000,NAD83,26,57.56,0,-120.1864734,48.4770898
9645,12448500,"METHOW RIVER AT WINTHROP, WA",wa,17020008,5,4470,13.78,2019-05-10 07:15:00,2019-05-10 14:15:00,https://waterdata.usgs.gov/wa/nwis/uv?site_no=12448500,NAD83,30,71.31,0,-120.1773063,48.4734787
9646,12448998,"TWISP RIVER NEAR TWISP, WA",wa,17020008,5,729,9.08,2019-05-10 07:30:00,2019-05-10 14:30:00,https://waterdata.usgs.gov/wa/nwis/uv?site_no=12448998,NAD83,32,61.74,0,-120.148693,48.3698671
9647,12449500,"METHOW RIVER AT TWISP, WA",wa,17020008,5,4880,2.76,2019-05-10 07:15:00,2019-05-10 14:15:00,https://waterdata.usgs.gov/wa/nwis/uv?site_no=12449500,NAD83,66,71.13,0,-120.1161917,48.36514507
9648,12449950,"METHOW RIVER NEAR PATEROS, WA",wa,17020008,5,4960,5.57,2019-05-10 07:15:00,2019-05-10 14:15:00,https://waterdata.usgs.gov/wa/nwis/uv?site_no=12449950,NAD83,59,68.75,10,-119.9850723,48.0773639
9649,12451000,"STEHEKIN RIVER AT STEHEKIN, WA",wa,17020009,6,4310,21.8,2019-05-10 07:30:00,2019-05-10 14:30:00,https://waterdata.usgs.gov/wa/nwis/uv?site_no=12451000,NAD83,96,76.17,24,-120.6917668,48.32958017
9650,12451200,"LAKE CHELAN AT PURPLE POINT AT STEHEKIN, WA",wa,17020009,0,0,1089.97,2019-05-10 07:00:00,2019-05-10 14:00:00,https://waterdata.usgs.gov/wa/nwis/uv?site_no=12451200,NAD83,0,0,0,-120.6542655,48.3059699
9651,12452000,"LAKE CHELAN AT CHELAN, WA",wa,17020009,0,0,1090.19,2019-05-10 07:15:00,2019-05-10 14:15:00,https://waterdata.usgs.gov/wa/nwis/uv?site_no=12452000,NAD83,0,0,0,-120.0614614,47.8362467
9652,12452500,"CHELAN RIVER AT CHELAN, WA",wa,17020009,3,71.9,7.12,2019-05-10 07:45:00,2019-05-10 14:45:00,https://waterdata.usgs.gov/wa/nwis/uv?site_no=12452500,NAD83,113,9.72,0,-120.0131254,47.8345808
9653,12452800,"ENTIAT RIVER NEAR ARDENVOIR, WA",wa,17020010,5,1210,4.26,2019-05-10 07:00:00,2019-05-10 14:00:00,https://waterdata.usgs.gov/wa/nwis/uv?site_no=12452800,NAD83,60,70.55,7.5,-120.4231438,47.81846178
9654,12452890,"MAD RIVER AT ARDENVOIR, WA",wa,17020010,0,263,3.43,2019-05-10 07:30:00,2019-05-10 14:30:00,https://waterdata.usgs.gov/wa/nwis/uv?site_no=12452890,NAD83,16,55.38,0,-120.3686962,47.7367943
9655,12452990,"ENTIAT RIVER NEAR ENTIAT, WA",wa,17020010,0,1580,8.87,2019-05-10 07:15:00,2019-05-10 14:15:00,https://waterdata.usgs.gov/wa/nwis/uv?site_no=12452990,NAD83,22,71.3,0,-120.250634,47.663185
9656,12456500,"CHIWAWA RIVER NEAR PLAIN, WA",wa,17020011,5,1590,6.11,2019-05-10 07:30:00,2019-05-10 14:30:00,https://waterdata.usgs.gov/wa/nwis/uv?site_no=12456500,NAD83,43,67.05,0,-120.6623161,47.8373461
9657,12457000,"WENATCHEE RIVER AT PLAIN, WA",wa,17020011,5,6450,6.6,2019-05-10 07:30:00,2019-05-10 14:30:00,https://waterdata.usgs.gov/wa/nwis/uv?site_no=12457000,NAD83,94,71.9,0,-120.6662039,47.7628995
9658,12458000,"ICICLE CREEK ABOVE SNOW CREEK NEAR LEAVENWORTH, WA",wa,17020011,5,1880,8,2019-05-10 07:45:00,2019-05-10 14:45:00,https://waterdata.usgs.gov/wa/nwis/uv?site_no=12458000,NAD83,59,70,0,-120.7200872,47.5409539
9659,12459000,"WENATCHEE RIVER AT PESHASTIN, WA",wa,17020011,5,8660,7.4,2019-05-10 07:15:00,2019-05-10 14:15:00,https://waterdata.usgs.gov/wa/nwis/uv?site_no=12459000,NAD83,89,69.46,13,-120.6195306,47.5831777
9660,12462500,"WENATCHEE RIVER AT MONITOR, WA",wa,17020011,5,9390,21.7,2019-05-10 07:30:00,2019-05-10 14:30:00,https://waterdata.usgs.gov/wa/nwis/uv?site_no=12462500,NAD83,55,69.62,0,-120.4245223,47.49929148
9661,12464800,"COAL CREEK AT MOHLER, WA",wa,17020013,0,3.71,1.02,2019-05-10 07:30:00,2019-05-10 14:30:00,https://waterdata.usgs.gov/wa/nwis/uv?site_no=12464800,NAD83,27,84.84,0,-118.3188652,47.4068192
9662,12465000,"CRAB CREEK AT IRBY, WA",wa,17020013,6,96.8,1.67,2019-05-10 07:30:00,2019-05-10 14:30:00,https://waterdata.usgs.gov/wa/nwis/uv?site_no=12465000,NAD83,75,87.3,0,-118.8500022,47.3604238
9663,12465400,"WILSON CREEK BELOW CORBETT DRAW NEAR ALMIRA, WA",wa,17020013,0,15,4.07,2019-05-10 07:15:00,2019-05-10 14:15:00,https://waterdata.usgs.gov/wa/nwis/uv?site_no=12465400,NAD83,22,79.44,0,-118.9305666,47.6629263
9664,12467000,"CRAB CREEK NEAR MOSES LAKE, WA",wa,17020015,5,23.5,2.86,2019-05-10 07:45:00,2019-05-10 14:45:00,https://waterdata.usgs.gov/wa/nwis/uv?site_no=12467000,NAD83,66,25.99,0,-119.265855,47.1893085
9665,12469500,"LENORE LK NEAR SOAP LK, WA",wa,17020014,0,0,1077.36,2019-05-10 07:15:00,2019-05-10 14:15:00,https://waterdata.usgs.gov/wa/nwis/uv?site_no=12469500,NAD83,0,0,0,-119.5028148,47.5143084
9666,12470000,"SOAP LK NEAR SOAP LK, WA",wa,17020014,0,0,1073.19,2019-05-10 07:15:00,2019-05-10 14:15:00,https://waterdata.usgs.gov/wa/nwis/uv?site_no=12470000,NAD83,0,0,0,-119.4875354,47.40291839
9667,12470500,"ROCKY FORD CREEK NEAR EPHRATA, WA",wa,17020015,0,59,0, ,1991-10-10 06:00:00,https://waterdata.usgs.gov/wa/nwis/uv?site_no=12470500,NAD83,49,45.56,0,-119.445588,47.31264008
9668,12471000,"MOSES LAKE AT MOSES LAKE, WA",wa,17020015,0,0,1046.69,2019-05-10 07:00:00,2019-05-10 14:00:00,https://waterdata.usgs.gov/wa/nwis/uv?site_no=12471000,NAD83,0,0,0,-119.3183567,47.10291908
9669,12472600,"CRAB CREEK NEAR BEVERLY, WA",wa,17020015,4,130,2.37,2019-05-10 07:15:00,2019-05-10 14:15:00,https://waterdata.usgs.gov/wa/nwis/uv?site_no=12472600,NAD83,58,19.79,0,-119.8311549,46.8298556
9670,12472800,"COLUMBIA RIVER BELOW PRIEST RAPIDS DAM, WA",wa,17020016,5,145000,17.76,2019-05-10 07:15:00,2019-05-10 14:15:00,https://waterdata.usgs.gov/wa/nwis/uv?site_no=12472800,NAD83,58,42.71,32,-119.864764,46.62874369
9671,12473503,"SCBID WB 5 WASTEWAY NEAR MOUTH NEAR RINGOLD,WA",wa,17020016,0,56.8,1.24,2019-05-10 07:30:00,2019-05-10 14:30:00,https://waterdata.usgs.gov/wa/nwis/uv?site_no=12473503,NAD83,0,0,0,-119.2800694,46.5365222
9672,12484500,"YAKIMA RIVER AT UMTANUM, WA",wa,17030001,4,2170,31.79,2019-05-10 07:15:00,2019-05-10 14:15:00,https://waterdata.usgs.gov/wa/nwis/uv?site_no=12484500,NAD83,84,24.55,35.5,-120.480067,46.8626264
9673,12488500,"AMERICAN RIVER NEAR NILE, WA",wa,17030002,5,773,74.17,2019-05-10 07:30:00,2019-05-10 14:30:00,https://waterdata.usgs.gov/wa/nwis/uv?site_no=12488500,NAD83,78,71.59,0,-121.168696,46.97761606
9674,12500450,"YAKIMA RIVER ABOVE AHTANUM CREEK AT UNION GAP, WA",wa,17030003,5,4980,41.58,2019-05-10 07:30:00,2019-05-10 14:30:00,https://waterdata.usgs.gov/wa/nwis/uv?site_no=12500450,NAD83,51,54.32,0,-120.4672855,46.53429376
9675,12502500,"AHTANUM CREEK AT UNION GAP, WA",wa,17030003,5,176,4.47,2019-05-10 07:30:00,2019-05-10 14:30:00,https://waterdata.usgs.gov/wa/nwis/uv?site_no=12502500,NAD83,57,61.73,0,-120.4733968,46.53596038
9676,12505450,"GRANGER DRAIN AT GRANGER, WA",wa,17030003,0,39.4,2.23,2019-05-10 07:00:00,2019-05-10 14:00:00,https://waterdata.usgs.gov/wa/nwis/uv?site_no=12505450,NAD83,16,32.07,0,-120.186995,46.34346299
9677,12506000,"TOPPENISH CREEK NEAR FORT SIMCOE, WA",wa,17030003,0,167,3.48,2019-05-10 07:45:00,2019-05-10 14:45:00,https://waterdata.usgs.gov/wa/nwis/uv?site_no=12506000,NAD83,22,37.36,0,-120.788125,46.3109589
9678,12508990,"YAKIMA RIVER AT MABTON, WA",wa,17030003,5,3400,12.05,2019-05-10 07:00:00,2019-05-10 14:00:00,https://waterdata.usgs.gov/wa/nwis/uv?site_no=12508990,NAD83,46,46.05,0,-119.9994858,46.23124238
9679,12510500,"YAKIMA RIVER AT KIONA, WA",wa,17030003,5,3060,4.85,2019-05-10 07:00:00,2019-05-10 14:00:00,https://waterdata.usgs.gov/wa/nwis/uv?site_no=12510500,NAD83,84,36.9,13,-119.4780794,46.25346748
9680,12513000,"ESQUATZEL COULEE AT CONNELL, WA",wa,17020016,0,14.5,12.87,2019-05-10 07:45:00,2014-10-01 06:45:00,https://waterdata.usgs.gov/wa/nwis/uv?site_no=12513000,NAD83,62,98.41,0,-118.863334,46.66347327
9681,12514500,"COLUMBIA RIVER ON CLOVER ISLAND AT KENNEWICK, WA",wa,17020016,0,0,339.53,2019-05-10 07:15:00,2019-05-10 14:15:00,https://waterdata.usgs.gov/wa/nwis/uv?site_no=12514500,NAD83,0,0,0,-119.1091771,46.21652359
9682,13010065,SNAKE RIVER AB JACKSON LAKE AT FLAGG RANCH WY,wy,17040101,5,1310,4.06,2019-05-10 08:30:00,2019-05-10 14:30:00,https://waterdata.usgs.gov/wy/nwis/uv?site_no=13010065,NAD83,33,28.64,10,-110.6675,44.09888889
9683,13011000,SNAKE RIVER NR MORAN WY,wy,17040101,6,2990,5.88,2019-05-10 08:45:00,2019-05-10 14:45:00,https://waterdata.usgs.gov/wy/nwis/uv?site_no=13011000,NAD83,114,82.61,0,-110.5858333,43.8583333
9684,13011500,PACIFIC CREEK AT MORAN WY,wy,17040101,5,453,5.68,2019-05-10 08:30:00,2019-05-10 14:30:00,https://waterdata.usgs.gov/wy/nwis/uv?site_no=13011500,NAD83,70,28.94,8,-110.5177778,43.85027778
9685,13011820,"Blackrock Cr bl Split Rock Cr, nr Moran, WY",wy,17040101,0,0,3.45,2019-05-10 08:15:00,2019-05-10 14:15:00,https://waterdata.usgs.gov/wy/nwis/uv?site_no=13011820,NAD83,0,0,0,-110.1787222,43.8071111
9686,13011900,BUFFALO FORK AB LAVA CREEK NR MORAN WY,wy,17040101,5,503,1.75,2019-05-10 08:30:00,2019-05-10 14:30:00,https://waterdata.usgs.gov/wy/nwis/uv?site_no=13011900,NAD83,51,46.08,8.5,-110.4408333,43.83805556
9687,13012465,"Leidy Creek at mouth, near Moran, WY",wy,17040101,0,0,1.75,2019-05-10 08:30:00,2019-05-10 14:30:00,https://waterdata.usgs.gov/wy/nwis/uv?site_no=13012465,NAD83,0,0,0,-110.3145611,43.7331083
9688,13012475,"South Fork Spread Cr at mouth, nr Moran, WY",wy,17040101,0,0,2.42,2019-05-10 08:45:00,2019-05-10 14:45:00,https://waterdata.usgs.gov/wy/nwis/uv?site_no=13012475,NAD83,0,0,0,-110.3237861,43.7634833
9689,13013650,"SNAKE RIVER AT MOOSE, WY",wy,17040101,0,4760,10.9,2019-05-10 08:00:00,2019-05-10 14:00:00,https://waterdata.usgs.gov/wy/nwis/uv?site_no=13013650,NAD83,22,59.58,15,-110.7154722,43.65405556
9690,13014300,"GROS VENTRE R AB UPPER SLIDE LK, NR KELLY, WY",wy,17040102,0,326,7.78,2019-05-10 08:15:00,2019-05-10 14:15:00,https://waterdata.usgs.gov/wy/nwis/uv?site_no=13014300,NAD83,0,0,0,-110.3109444,43.5759722
9691,13014500,"GROS VENTRE RIVER AT KELLY, WY",wy,17040102,0,602,4.63,2019-05-10 08:00:00,2019-05-10 14:00:00,https://waterdata.usgs.gov/wy/nwis/uv?site_no=13014500,NAD83,24,27.53,8,-110.6230556,43.62088889
9692,13015000,GROS VENTRE RIVER AT ZENITH WY,wy,17040102,0,0,17.48,2019-05-10 08:15:00,2019-05-10 14:15:00,https://waterdata.usgs.gov/wy/nwis/uv?site_no=13015000,NAD83,30,5.47,0,-110.7627778,43.5572222
9693,13016305,"GRANITE C AB GRANITE C SUPPLEMENTAL, NR MOOSE, WY",wy,17040103,0,24.1,4.26,2019-05-10 08:00:00,2019-05-10 14:00:00,https://waterdata.usgs.gov/wy/nwis/uv?site_no=13016305,NAD83,22,23.61,0,-110.8058333,43.60316667
9694,13016450,"FISH CREEK AT WILSON, WY",wy,17040103,0,101,2.14,2019-05-10 08:00:00,2019-05-10 14:00:00,https://waterdata.usgs.gov/wy/nwis/uv?site_no=13016450,NAD83,24,34.35,6,-110.8716,43.50076005
9695,13018250,"Flat Creek above Cache Creek, at Jackson, WY",wy,17040103,0,0,1.84,2019-05-10 08:00:00,2019-05-10 14:00:00,https://waterdata.usgs.gov/wy/nwis/uv?site_no=13018250,NAD83,0,0,0,-110.7632806,43.4873833
9696,13018300,"CACHE CREEK NEAR JACKSON, WY",wy,17040103,5,11.3,3.58,2019-05-10 08:45:00,2019-05-10 14:45:00,https://waterdata.usgs.gov/wy/nwis/uv?site_no=13018300,NAD83,55,26.5,0,-110.7040913,43.45215258
9697,13018350,"FLAT CREEK BELOW CACHE CREEK, NEAR JACKSON, WY",wy,17040103,0,82.7,1.72,2019-05-10 08:45:00,2019-05-10 13:45:00,https://waterdata.usgs.gov/wy/nwis/uv?site_no=13018350,NAD83,26,35.19,6,-110.7970278,43.4583611
9698,13018750,SNAKE RIVER BL FLAT CREEK NR JACKSON WY,wy,17040103,5,6250,4.08,2019-05-10 08:30:00,2019-05-10 14:30:00,https://waterdata.usgs.gov/wy/nwis/uv?site_no=13018750,NAD83,42,72.69,10,-110.7386111,43.3722222
9699,13022500,SNAKE RIVER AB RESERVOIR NR ALPINE WY,wy,17040103,5,8240,6.14,2019-05-10 08:30:00,2019-05-10 14:30:00,https://waterdata.usgs.gov/wy/nwis/uv?site_no=13022500,NAD83,66,68.17,0,-110.8894444,43.1961111
9700,13023000,GREYS RIVER AB RESERVOIR NR ALPINE WY,wy,17040103,4,1090,2.59,2019-05-10 08:30:00,2019-05-10 14:30:00,https://waterdata.usgs.gov/wy/nwis/uv?site_no=13023000,NAD83,66,23.71,0,-110.9769444,43.14305556
9701,13025500,"CROW CREEK NEAR FAIRVIEW, WY",wy,17040105,0,78,2.48,2019-05-10 08:45:00,2019-05-10 14:45:00,https://waterdata.usgs.gov/wy/nwis/uv?site_no=13025500,NAD83,15,14.56,0,-111.0077044,42.6749287
9702,13027500,SALT RIVER AB RESERVOIR NR ETNA WY,wy,17040105,5,1300,3.12,2019-05-10 08:30:00,2019-05-10 14:30:00,https://waterdata.usgs.gov/wy/nwis/uv?site_no=13027500,NAD83,64,37.67,5.5,-111.0372222,43.0797222
9703,13032500,SNAKE RIVER NR IRWIN ID,id,17040104,5,11800,8.71,2019-05-10 08:30:00,2019-05-10 14:30:00,https://waterdata.usgs.gov/id/nwis/uv?site_no=13032500,NAD83,72,56.28,0,-111.2188889,43.3508333
9704,13037500,SNAKE RIVER NR HEISE ID,id,17040104,5,12700,5.15,2019-05-10 08:30:00,2019-05-10 14:30:00,https://waterdata.usgs.gov/id/nwis/uv?site_no=13037500,NAD83,107,58.48,8,-111.66,43.6125
9705,13038000,DRY BED NR RIRIE ID,id,17040201,5,3210,9.39,2019-05-10 08:45:00,2019-05-10 14:45:00,https://waterdata.usgs.gov/id/nwis/uv?site_no=13038000,NAD83,45,67.29,0,-111.716111,43.63888889
9706,13038500,SNAKE RIVER AT LORENZO ID,id,17040201,5,6970,7.18,2019-05-10 08:15:00,2019-05-10 14:15:00,https://waterdata.usgs.gov/id/nwis/uv?site_no=13038500,NAD83,42,60.36,0,-111.8780556,43.73527778
9707,13039000,HENRYS LAKE NR LAKE ID,id,17040202,0,0,16.49,2019-05-10 08:30:00,2019-05-10 14:30:00,https://waterdata.usgs.gov/id/nwis/uv?site_no=13039000,NAD83,0,0,0,-111.353611,44.5972222
9708,13039500,HENRYS FORK NR LAKE ID,id,17040202,5,73.2,4.92,2019-05-10 08:45:00,2019-05-10 14:45:00,https://waterdata.usgs.gov/id/nwis/uv?site_no=13039500,NAD83,94,70.98,0,-111.3497222,44.5944444
9709,13041010,HENRYS FORK BLW COFFEE POT RAPIDS NR MACKS INN  ID,id,17040202,0,396,9.24,2019-04-05 16:30:00,2017-10-17 20:15:00,https://waterdata.usgs.gov/id/nwis/uv?site_no=13041010,NAD83,17,19.01,0,-111.393611,44.4833333
9710,13042500,HENRYS FORK NR ISLAND PARK ID,id,17040202,5,970,3.78,2019-05-10 08:45:00,2019-05-10 14:45:00,https://waterdata.usgs.gov/id/nwis/uv?site_no=13042500,NAD83,85,55.91,0,-111.3947222,44.41666667
9711,13046000,HENRYS FORK NR ASHTON ID,id,17040203,5,2530,4.13,2019-05-10 08:15:00,2019-05-10 14:15:00,https://waterdata.usgs.gov/id/nwis/uv?site_no=13046000,NAD83,95,51,0,-111.5105556,44.0697222
